Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line,Line_no_stopwords
3641,3641,2,A_Rickle_in_Time,1,12,"Summers 1, 2, 3, 8, 9, 10, 12, 17, 18, 20, 25, 28, 29, 31:",Beat his ass! ,beat ass
3642,3642,2,A_Rickle_in_Time,1,12,"Summers 1, 3, 4, 5, 7, 8, 10, 11, 14, 16, 18, 19, 23, 25, 27, 28:",Get him! ,get
3643,3643,2,A_Rickle_in_Time,1,12,"Summers 2, 6, 9, 12, 13, 15, 17, 20, 21, 22, 24, 26, 29, 30, 31, 32:",Beat him up! ,beat
3648,3648,2,A_Rickle_in_Time,1,12,Summer 23:,What's happening?  ,happening
3699,3699,2,A_Rickle_in_Time,1,12,Summer:,Woohoo! Whoo! Whoo! ,woohoo whoo whoo
3703,3703,2,A_Rickle_in_Time,1,12,Summer:,"Hey wait a second, how come you guys took longer to get here? ",hey wait second come guys took longer get
3710,3710,2,A_Rickle_in_Time,1,12,Morty & Summer:,"Mom, Dad! ",mom dad
4127,4127,2,Auto_Erotic_Assimilation,3,14,Morty and Summer:,Whoa!,whoa
4131,4131,2,Auto_Erotic_Assimilation,3,14,Summer:,Seems like something terrible happened here.,seems like something terrible happened
4136,4136,2,Auto_Erotic_Assimilation,3,14,Summer:,That's horrible!,horrible
4151,4151,2,Auto_Erotic_Assimilation,3,14,Summer:,Grandpa?,grandpa
4159,4159,2,Auto_Erotic_Assimilation,3,14,Summer:,You mean stealing peoples' bodies?,mean stealing peoples bodies
4162,4162,2,Auto_Erotic_Assimilation,3,14,Summer:,Ugh.,ugh
4165,4165,2,Auto_Erotic_Assimilation,3,14,Summer:,Well now I'm going to barf. Come on Morty.,well going barf come morty
4208,4208,2,Auto_Erotic_Assimilation,3,14,Summer:,"Morty, open your eyes! There is no they! These poor people's' bodies are being used! They're a planet of puppets! ",morty open eyes poor people bodies used planet puppets
4210,4210,2,Auto_Erotic_Assimilation,3,14,Summer:,Ugh!,ugh
4213,4213,2,Auto_Erotic_Assimilation,3,14,Summer:,"No, we don't want your dumb balloons. We're bored. Take us back to Rick.",want dumb balloons bored take us back rick
4262,4262,2,Auto_Erotic_Assimilation,3,14,Summer:,Wake up people! You have to fight it! You're under the spell of an evil monster!,wake people fight spell evil monster
4264,4264,2,Auto_Erotic_Assimilation,3,14,Summer:,Yeah! So you keep saying! ,yeah keep saying
4267,4267,2,Auto_Erotic_Assimilation,3,14,Summer:,Wake up! You have to have some individuality left in there! ,wake individuality left
4269,4269,2,Auto_Erotic_Assimilation,3,14,Summer:,I'm not talking to you! I'm talking to...,talking talking
4271,4271,2,Auto_Erotic_Assimilation,3,14,Summer:,...Steven Phillips! Steven! Set yourself free!,steven phillips steven set free
4273,4273,2,Auto_Erotic_Assimilation,3,14,Summer:,"...Yeah, well so what? At least he was himself.",yeah well least
4277,4277,2,Auto_Erotic_Assimilation,3,14,Summer:,"Oh, phi- phisosophers? ",oh phi- phisosophers
4279,4279,2,Auto_Erotic_Assimilation,3,14,Summer:,Oh my god. Where did you learn to talk you grandpa-stealing slut?,oh god learn talk grandpa-stealing slut
4296,4296,2,Auto_Erotic_Assimilation,3,14,Morty and Summer:,Aah!,aah
4297,4297,2,Auto_Erotic_Assimilation,3,14,Summer:,"Unity, what's happening? ",unity happening
4299,4299,2,Auto_Erotic_Assimilation,3,14,Summer:,"Gross, no!",gross
4302,4302,2,Auto_Erotic_Assimilation,3,14,Summer:,Do... all of you remember who you are?,remember
4304,4304,2,Auto_Erotic_Assimilation,3,14,Summer:,"Okay, that's good! Uh... Don't focus too much on the last part, but...",okay good uh focus much last part
4310,4310,2,Auto_Erotic_Assimilation,3,14,Summer:,Why are you fighting? Can't you see you're all the same?,fighting ca see
4313,4313,2,Auto_Erotic_Assimilation,3,14,Summer:,I didn't start it! They're the racists! I... I  merely empowered them to follow their apparently misguided dreams! ,start racists merely empowered follow apparently misguided dreams
4317,4317,2,Auto_Erotic_Assimilation,3,14,Summer:,"Yeah, take my word for it. We just have regular nipples.",yeah take word regular nipples
4321,4321,2,Auto_Erotic_Assimilation,3,14,Summer:,Oh...,oh
4324,4324,2,Auto_Erotic_Assimilation,3,14,Summer:,"O-oh, yes, yes yes...",o-oh yes yes yes
4326,4326,2,Auto_Erotic_Assimilation,3,14,Summer:,"Dorothy, take us away! Take us away!",dorothy take us away take us away
4332,4332,2,Auto_Erotic_Assimilation,3,14,Summer:,"Oh, Unity I am so sorry. I didn't know freedom meant people doing stuff that sucks! I was thinking more of... a choose-your-own-cellphone-carrier thing.",oh unity sorry know freedom meant people stuff sucks thinking choose-your-own-cellphone-carrier thing
4348,4348,2,Auto_Erotic_Assimilation,3,14,Summer:,Unity! This place is a mess! ,unity place mess
4352,4352,2,Auto_Erotic_Assimilation,3,14,Summer:,"Having sex with you, we get it! Gross. Get him out here now. ",sex get gross get
4354,4354,2,Auto_Erotic_Assimilation,3,14,Summer:,  Grandpa Rick! ,grandpa rick
4356,4356,2,Auto_Erotic_Assimilation,3,14,Summer:,  I'm gonna tell mom and dad about the gagoo you have locked up under the garage!,gonna tell mom dad gagoo locked garage
4359,4359,2,Auto_Erotic_Assimilation,3,14,Summer:,"Grandpa, we need to go home! Now!",grandpa need go home
4366,4366,2,Auto_Erotic_Assimilation,3,14,Summer:,"Grandpa Rick, we're not leaving without you!",grandpa rick leaving without
4368,4368,2,Auto_Erotic_Assimilation,3,14,Summer:,"Actually, no. I think Unity's great and you're a horrible influence on it! ",actually think unity great horrible influence
4371,4371,2,Auto_Erotic_Assimilation,3,14,Summer:,You and Unity are like... like... leggings and mid-calf boots. You think you're great together but you're just bringing out the worst in each other!,unity like like leggings mid-calf boots think great together bringing worst
4378,4378,2,Auto_Erotic_Assimilation,3,14,Summer:,"Okay! Well, what if you did it for me? What if you came with us as a favour to us... because you love us?",okay well came us favour us love us
4382,4382,2,Auto_Erotic_Assimilation,3,14,Summer:,"Take care of yourself, Unity. ",take care unity
4434,4434,2,Auto_Erotic_Assimilation,3,14,Summer:,Grandpa Rick! What happened... with Unity?,grandpa rick happened unity
4463,4463,2,Total_Rickall,4,15,Summer:,Best uncle ever! ,best uncle ever
4465,4465,2,Total_Rickall,4,15,Summer:,  Yeah! Awesome! ,yeah awesome
4482,4482,2,Total_Rickall,4,15,Summer:,Someone? ,someone
4500,4500,2,Total_Rickall,4,15,Summer:,"Just pee your pants. I did it the minute we got stuck. Oh, oh, yeah, yeah, shame me. At least when I'm disgusting, it's on purpose. ",pee pants minute got stuck oh oh yeah yeah shame least disgusting purpose
4525,4525,2,Total_Rickall,4,15,Summer:,"And if Mr. Beauregard wasn't our butler, it's safe to say the family'd be in a hell of a lot of trouble.   ",mr. beauregard butler safe say family hell lot trouble
4528,4528,2,Total_Rickall,4,15,Summer:,You're just gonna make more swelling. ,gonna make swelling
4557,4557,2,Total_Rickall,4,15,Summer:,All I have are pictures of me and my friends from school.   What? What teenage girl has pictures of her family? It's not like we're mormon or dying. ,pictures friends school teenage girl pictures family like mormon dying
4561,4561,2,Total_Rickall,4,15,Summer:,Tinkles! It's past my bedtime. ,tinkles past bedtime
4564,4564,2,Total_Rickall,4,15,Summer:,Ooh! Ooh! Ooh! Ooh! Ooh! Ooh! Ooh! ,ooh ooh ooh ooh ooh ooh ooh
4566,4566,2,Total_Rickall,4,15,Summer:,It was Tinkles! Tinkes? ,tinkles tinkes
4570,4570,2,Total_Rickall,4,15,Summer:,"See, everyone? Tinkles is real. That means so am I. ",see everyone tinkles real means
4576,4576,2,Total_Rickall,4,15,Summer:,Aah! Grandpa Rick! ,aah grandpa rick
4671,4671,2,Total_Rickall,4,15,Summer:,Why am I always your go-to? ,always go-to
4673,4673,2,Total_Rickall,4,15,Summer:,Never go in my room again. ,never go room
4675,4675,2,Total_Rickall,4,15,Summer:,"Nice.   Mom, are you driving me to -- ",nice mom driving
4677,4677,2,Total_Rickall,4,15,Summer:,"Oh, my god. Are you drunk? ",oh god drunk
4679,4679,2,Total_Rickall,4,15,Summer:,"Your what? Oh! God! Oh. Oh, my gosh. Oh! God! Mom! ",oh god oh oh gosh oh god mom
4681,4681,2,Total_Rickall,4,15,Summer:,I'm gonna have a bruise! It's picture day! ,gonna bruise picture day
4683,4683,2,Total_Rickall,4,15,Summer:,  I want the police to take me! ,want police take
4685,4685,2,Total_Rickall,4,15,Summer:,"Morty, give a gun to the lady that got pregnant with me too early and constantly makes it our problem. ",morty give gun lady got pregnant early constantly makes problem
4694,4694,2,Total_Rickall,4,15,Summer:,Yep.   ,yep
4696,4696,2,Total_Rickall,4,15,Summer:,"Oh, my god! ",oh god
4698,4698,2,Total_Rickall,4,15,Summer:,We forgot the tickets! Why in the kitchen?! ,forgot tickets kitchen
4700,4700,2,Total_Rickall,4,15,Summer:,You're not the victim here! ,victim
4702,4702,2,Total_Rickall,4,15,Summer:,Aaaaaah!   ,aaaaaah
4733,4733,2,Total_Rickall,4,15,Summer:,"Oh, my god, oh, my god, oh, my god, Mr. Poopybutthole. ",oh god oh god oh god mr. poopybutthole
4772,4772,2,Get_Schwifty,5,16,Summer:,"Is it God? If it's God, do we get out of school? ",god god get school
4861,4861,2,Get_Schwifty,5,16,Summer:,Listen! The storm is stopping! ,listen storm stopping
4890,4890,2,Get_Schwifty,5,16,Summer:,"Oh dear giant head, we apologize for that discussion! It will never happen again! ",oh dear giant head apologize discussion never happen
4936,4936,2,Get_Schwifty,5,16,Summer:,"Here's yours!   Mom, do you mind if I cook dinner tonight? ",mom mind cook dinner tonight
4938,4938,2,Get_Schwifty,5,16,Summer:,I love you guys. You gave me life. And it's the will of the many heads that all children honor their parents. ,love guys gave life many heads children honor parents
4942,4942,2,Get_Schwifty,5,16,Summer:,"Father, can we please go to the Ascension? ",father please go ascension
4946,4946,2,Get_Schwifty,5,16,Summer:,"Oh yes, yes! Rise to the giant head! You are free to be free! ",oh yes yes rise giant head free free
4971,4971,2,Get_Schwifty,5,16,Summer:,And then Ethan played guitar and we learned the Seven Contemplations of the Head by singing them. It was really fun. Praise be the head! ,ethan played guitar learned seven contemplations head singing really fun praise head
4976,4976,2,Get_Schwifty,5,16,Summer:,I'm going to start dinner!   ,going start dinner
4984,4984,2,Get_Schwifty,5,16,Summer:,Taco time!   I hope it pleases you as the head desires. ,taco time hope pleases head desires
4987,4987,2,Get_Schwifty,5,16,Summer:,"Of course I do, silly!   Heavenly head and cranial creator! Forgive my transgressions against family and community! May my chores complete me as I complete them! ",course silly heavenly head cranial creator forgive transgressions family community may chores complete complete
5049,5049,2,Get_Schwifty,5,16,Summer:,You're going to be ok!   You will come back as babies! ,going ok come back babies
5075,5075,2,Get_Schwifty,5,16,Summer:,The heads are displeased!   ,heads displeased
5165,5165,2,The_Ricks_Must_Be_Crazy,6,17,Summer:,I can't believe the things this reality considers PG-13 ,ca believe things reality considers pg-13
5168,5168,2,The_Ricks_Must_Be_Crazy,6,17,Summer:,Shut up! Morty: W-whoa! ,shut morty w-whoa
5176,5176,2,The_Ricks_Must_Be_Crazy,6,17,Summer:,Wait! You can't leave me here! ,wait ca leave
5179,5179,2,The_Ricks_Must_Be_Crazy,6,17,Summer:,"Egh, wonderful. ",egh wonderful
5182,5182,2,The_Ricks_Must_Be_Crazy,6,17,Summer:,Uhmm... ,uhmm
5185,5185,2,The_Ricks_Must_Be_Crazy,6,17,Summer:,Agh! Aghaaaa! ,agh aghaaaa
5189,5189,2,The_Ricks_Must_Be_Crazy,6,17,Summer:,"No! Stop, don't kill him! ",stop kill
5196,5196,2,The_Ricks_Must_Be_Crazy,6,17,Summer:,I don't feel safe. ,feel safe
5205,5205,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"NOTHING,",nothing
5209,5209,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"WAIT, WHAT?! VAMPIRES ARE REAL?!",wait vampires real
5212,5212,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"WELL, WHAT ARE WE GOING TO DO?!",well going
5214,5214,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"GRANDPA RICK, COULDN'T YOU, LIKE, USE YOUR SUPERKNOWLEDGE TO TURN YOURSELF INTO A TEENAGER AND COME TO OUR SCHOOL AND HELP US HUNT THE VAMPIRE DOWN?",grandpa rick could like use superknowledge turn teenager come school help us hunt vampire
5217,5217,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,DAD!,dad
5232,5232,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"I THINK IT'S OKAY TO DREAM, MORTY, I'M GONNA GO MAKE SOME WOODEN STAKES,",think okay dream morty gonna go make wooden stakes
5259,5259,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,ANY LEADS ON THE VAMPIRE?,leads vampire
5261,5261,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"OH, SO, NOW, YOU'RE TOO COOL FOR THIS, JUST BECAUSE GRANDPA RICK IS?",oh cool grandpa rick
5266,5266,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"WELL, IT'S GOOD YOU'RE HERE, RICK, I WAS PRETTY SURE WE DIDN'T HAVE WHAT IT TAKES TO DEAL WITH A BLOODSUCKER ON OUR OWN,",well good rick pretty sure takes deal bloodsucker
5268,5268,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"YEAH! OH, MY GOD, TOBY MATTHEWS!",yeah oh god toby matthews
5271,5271,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,HE KNOWS MY NAME!,knows name
5273,5273,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"STOP, TINY RICK,",stop tiny rick
5276,5276,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"WELL, IT WAS A TOUGH ADVENTURE, BUT IT PAID OFF -- OUR SCHOOL IS VAMPIRE-FREE!",well tough adventure paid school vampire-free
5279,5279,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"SO, HOW, EXACTLY, IS YOUR OLD BODY LIVING IN THERE, GRANDPA RICK?",exactly old body living grandpa rick
5281,5281,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"OH, MY GOD, TOBY MATTHEWS IS ASKING IF MY PARENTS ARE STILL OUT OF TOWN AND IF WE CAN HAVE A PARTY!",oh god toby matthews asking parents still town party
5283,5283,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"OHH! HE'S ASKING IF TINY RICK WILL BE HERE,",ohh asking tiny rick
5294,5294,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"OH, MY GOD,",oh god
5336,5336,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"THANKS, TINY RICK, YOU THINK YOU MIGHT BE GETTING BACK INTO YOUR OLD BODY TONIGHT?",thanks tiny rick think might getting back old body tonight
5338,5338,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"OKAY, BUT IF NOT TONIGHT, WHEN?",okay tonight
5342,5342,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,BUT WHAT IF THE YOU THAT LIKES IT ISN'T YOU?,likes
5345,5345,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"LOOK AT HIS ART, MORTY,",look art morty
5347,5347,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"WHY DOES IT SAY ""HELP ME MORTY AND SUMMER!""?",say `` help morty summer ``
5349,5349,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"GRANDPA, I THINK THAT, WHEN YOU PUT YOUR MIND INTO THIS BODY'S YOUNG BRAIN, IT DID WHAT YOUNG BRAINS DO -- IT SHOVED THE BAD THOUGHTS INTO THE BACK AND PUT A WALL AROUND THEM, BUT THOSE BAD THOUGHTS ARE THE REAL RICK, THE FACT THAT YOU'RE OLD, THE FACT THAT WE'RE ALL GOING TO DIE, ONE DAY, THE FACT THAT THE UNIVERSE IS SO BIG, NOTHING IN IT MATTERS, THOSE FACTS ARE WHO YOU ARE, SO YOU'RE TRAPPED IN THERE AND YOU CAN ONLY COME OUT IN THE FORM OF TINY RICK'S TEEN ANGST!",grandpa think put mind body young brain young brains shoved bad thoughts back put wall around bad thoughts real rick fact old fact going die one day fact universe big nothing matters facts trapped come form tiny rick teen angst
5351,5351,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"MORTY, YOU HAVE TO HELP ME!",morty help
5373,5373,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"OH! SO I GUESS THERE'S NO NEED TO STAY YOUNG, MY TOP!",oh guess need stay young top
5375,5375,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,FINE! YES! BECAUSE I LOVE YOU AND I'M TRYING TO SAVE YOUR LIFE!,fine yes love trying save life
5379,5379,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"I'M SORRY, OKAY?",sorry okay
5400,5400,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"THAT'S IT, MORTY! HOLD HIM DOWN!",morty hold
5402,5402,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"LISTEN TO IT, TINY RICK, LISTEN TO ELLIOTT SMITH,",listen tiny rick listen elliott smith
5404,5404,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"FEEL WHAT HE'S FEELING,",feel feeling
5408,5408,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"FOCUS, GRANDPA!",focus grandpa
5427,5427,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,PANTS!,pants
5430,5430,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,PANTS!,pants
5432,5432,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"OH, MY GOD! OH, MY GOD! OH, MY GOD, PUT SOME PANTS ON! PUT PANTS ON,",oh god oh god oh god put pants put pants
5435,5435,2,Big_Trouble_in_Little_Sanchez,7,18,Summer:,"FOR THE LOVE OF GOD, GET DRESSED!",love god get dressed
5540,5540,2,Look_Who%27s_Purging_Now,9,20,Summer:,IS THAT A REAL QUESTION?,real question
5542,5542,2,Look_Who%27s_Purging_Now,9,20,Summer:,"ARE YOU? WHAT PART OF THAT GIVES ME ANYTHING TO WORK WITH? MY CHOICE IS TO SAY NOTHING, BE SARCASTIC, OR BARK ""YES"" LIKE A TRAINED ANIMAL, IT'S NOT A CONVERSATION, YOU'RE HOLDING ME VERBALLY HOSTAGE,",part gives anything work choice say nothing sarcastic bark `` yes like trained animal conversation holding verbally hostage
5544,5544,2,Look_Who%27s_Purging_Now,9,20,Summer:,"HEY, DAD,",hey dad
5546,5546,2,Look_Who%27s_Purging_Now,9,20,Summer:,WHATCHA DOING? GOING INTO THE KITCHEN?,whatcha going kitchen
5548,5548,2,Look_Who%27s_Purging_Now,9,20,Summer:,"YEAH, YOU LIKE THAT?",yeah like
5588,5588,2,Look_Who%27s_Purging_Now,9,20,Summer:,"NO, THANK YOU,",thank
5590,5590,2,Look_Who%27s_Purging_Now,9,20,Summer:,IN EXCHANGE FOR CRACKERS?,exchange crackers
5592,5592,2,Look_Who%27s_Purging_Now,9,20,Summer:,"DAD, GET A JOB, YOU'RE TRYING TO CREATE DRAMA BECAUSE YOU'RE BORED, OH,   IT'S THE SPACE PHONE GRANDPA GAVE US, HELLO?",dad get job trying create drama bored oh space phone grandpa gave us hello
5594,5594,2,Look_Who%27s_Purging_Now,9,20,Summer:,"I CAN BARELY HEAR YOU,",barely hear
5597,5597,2,Look_Who%27s_Purging_Now,9,20,Summer:,A PLAN THAT'S WHAT?,plan
5600,5600,2,Look_Who%27s_Purging_Now,9,20,Summer:,"LIKE THE MOVIE ""THE PURGE""?",like movie `` purge
5602,5602,2,Look_Who%27s_Purging_Now,9,20,Summer:,"THAT MOVIE SUCKED,",movie sucked
5605,5605,2,Look_Who%27s_Purging_Now,9,20,Summer:,"Dad, who the bleep is Taddi Mason?",dad bleep taddi mason
5608,5608,2,Look_Who%27s_Purging_Now,9,20,Summer:,"ARE YOU OKAY? I'M PUTTING YOU ON SPEAKER,",okay putting speaker
5624,5624,2,Look_Who%27s_Purging_Now,9,20,Summer:,"Okay, I have a pen, Go,",okay pen go
5630,5630,2,Look_Who%27s_Purging_Now,9,20,Summer:,"GOT IT,",got
5632,5632,2,Look_Who%27s_Purging_Now,9,20,Summer:,"I'M IGNORING YOU,",ignoring
5649,5649,2,Look_Who%27s_Purging_Now,9,20,Summer:,"DAD, GRANDPA AND MORTY ARE IN DANGER, YOU'RE UNEMPLOYED, AND YOU'RE BORED, -THEY'RE A HIGHER PRIORITY,",dad grandpa morty danger unemployed bored -they higher priority
5651,5651,2,Look_Who%27s_Purging_Now,9,20,Summer:,"OKAY, 7-7-1-9-8-3-6-4-2-1-1 2 -- AAH!",okay 7-7-1-9-8-3-6-4-2-1-1 2 aah
5655,5655,2,Look_Who%27s_Purging_Now,9,20,Summer:,"FINE, DAD!",fine dad
5657,5657,2,Look_Who%27s_Purging_Now,9,20,Summer:,"OH, HE MIGHT HAVE SAID TO TAKE IT OUTSIDE,",oh might said take outside
5699,5699,2,Look_Who%27s_Purging_Now,9,20,Summer:,"  DAD, WHAT'S GOING ON? WHAT'S THE DEAL HERE?",dad going deal
5701,5701,2,Look_Who%27s_Purging_Now,9,20,Summer:,"  YEAH,",yeah
5703,5703,2,Look_Who%27s_Purging_Now,9,20,Summer:,"OH, YOU COULD PUSH ME HIGHER THAN ALL THE OTHER KIDS,",oh could push higher kids
5705,5705,2,Look_Who%27s_Purging_Now,9,20,Summer:,"  I USED TO PEE MY PANTS,",used pee pants
5707,5707,2,Look_Who%27s_Purging_Now,9,20,Summer:,"OH, GOD, DAD, PLEASE, DON'T,",oh god dad please
5709,5709,2,Look_Who%27s_Purging_Now,9,20,Summer:,"I'M GOING INSIDE,",going inside
5840,5840,2,The_Wedding_Squanchers,10,21,Summer:,"GROSS, WHAT IS THAT THING?",gross thing
5849,5849,2,The_Wedding_Squanchers,10,21,Summer:,"OH, MY GOD! MY FRIEND TAMMY'S MARRYING BIRDPERSON!",oh god friend tammy marrying birdperson
5865,5865,2,The_Wedding_Squanchers,10,21,Summer:,DAD!DAD!,dad dad
5884,5884,2,The_Wedding_Squanchers,10,21,Summer:,"I WOULDN'T IT FOR THE WORLD! OH, MY GOD, I LOVE YOUR RING,",would world oh god love ring
5918,5918,2,The_Wedding_Squanchers,10,21,Summer:,ARE YOU HYPHENATING IT?,hyphenating
5956,5956,2,The_Wedding_Squanchers,10,21,Summer:,"HEAR, HEAR!",hear hear
5961,5961,2,The_Wedding_Squanchers,10,21,Summer:,"YEAH, TAMMY!",yeah tammy
5994,5994,2,The_Wedding_Squanchers,10,21,Summer:,"HEY, TAMMY WAS COOL!",hey tammy cool
6009,6009,2,The_Wedding_Squanchers,10,21,Summer:,WHAT ARE WE GOING TO DO? WHERE ARE WE GOING TO LIVE?,going going live
6022,6022,2,The_Wedding_Squanchers,10,21,Summer:,"MOM, DAD, LOOK! STRAWBERRIES ON A COB!  ",mom dad look strawberries cob
6044,6044,2,The_Wedding_Squanchers,10,21,Summer:,"DRAMATIC EFFECT,",dramatic effect
6048,6048,2,The_Wedding_Squanchers,10,21,Summer:,"WE'D OFFER YOU SOME, BUT WE HUNTED IT TO EXTINCTION FOR BREAKFAST,",offer hunted extinction breakfast
6060,6060,2,The_Wedding_Squanchers,10,21,Summer:,"YEAH, YOU DON'T LOVE PEOPLE IN HOPES OF A REWARD, DAD, YOU LOVE THEM UNCONDITIONALLY,",yeah love people hopes reward dad love unconditionally
6148,6148,3,The_Rickshank_Rickdemption,1,22,Summer:,Who cares how high they promote you? Everyone just gets paid in pills.,cares high promote everyone gets paid pills
6155,6155,3,The_Rickshank_Rickdemption,1,22,Summer:,  Grandpa Rick wouldn't put up with this!,grandpa rick would put
6159,6159,3,The_Rickshank_Rickdemption,1,22,Summer:,Maybe I just want you to care if I run away yelling! ,maybe want care run away yelling
6181,6181,3,The_Rickshank_Rickdemption,1,22,Summer:,"Grandpa Rick must have some secret lab, right? With, like, laser guns and jets packs and a space tank! And we can go break him out of prison! Look at these dead flies! Maybe if we arrange them in a certain order, it plays a hologram or it opens a secret door.",grandpa rick must secret lab right like laser guns jets packs space tank go break prison look dead flies maybe arrange certain order plays hologram opens secret door
6183,6183,3,The_Rickshank_Rickdemption,1,22,Summer:,"We're miserable, Morty! There's a mandatory curfew, their weird calendar made me 47, and they weaponized the Eiffel Tower!",miserable morty mandatory curfew weird calendar made 47 weaponized eiffel tower
6185,6185,3,The_Rickshank_Rickdemption,1,22,Summer:,"Because you suck! You've been keeping your lip zipped about it since Grandpa got arrested, but the fact is, you're freaking stoked to bail on him.",suck keeping lip zipped since grandpa got arrested fact freaking stoked bail
6187,6187,3,The_Rickshank_Rickdemption,1,22,Summer:,You're right! ,right
6212,6212,3,The_Rickshank_Rickdemption,1,22,Summer:,"Fine, stay here. I'll rescue Grandpa myself.",fine stay rescue grandpa
6214,6214,3,The_Rickshank_Rickdemption,1,22,Summer:,I don't know yet. I'll make it up as I go. That's what Grandpa Rick does. That's what heroes do.,know yet make go grandpa rick heroes
6223,6223,3,The_Rickshank_Rickdemption,1,22,Summer :,"Oh, my God. I have that exact same top.",oh god exact top
6224,6224,3,The_Rickshank_Rickdemption,1,22,Summer:,"What is this place? And what's with ""Hunger Games"" Summer?",place `` hunger games summer
6241,6241,3,The_Rickshank_Rickdemption,1,22,Summer:,"Good roasted Cronenberg, I assume. Mom, you're looking feral. I can't believe Rick did this.",good roasted cronenberg assume mom looking feral ca believe rick
6248,6248,3,The_Rickshank_Rickdemption,1,22,Summer :,She stinks of Rick.,stinks rick
6254,6254,3,The_Rickshank_Rickdemption,1,22,Summer:,He's in prison.,prison
6256,6256,3,The_Rickshank_Rickdemption,1,22,Summer:,He got captured by the Federation and we were going to rescue him.,got captured federation going rescue
6258,6258,3,The_Rickshank_Rickdemption,1,22,Summer:,Boo-yah!,boo-yah
6260,6260,3,The_Rickshank_Rickdemption,1,22,Summer:,Boo-nah? ,boo-nah
6313,6313,3,The_Rickshank_Rickdemption,1,22,Summer:,A city of Grandpas?,city grandpas
6315,6315,3,The_Rickshank_Rickdemption,1,22,Summer:,"But if every Rick hates the government, why would they hate Grandpa?",every rick hates government would hate grandpa
6332,6332,3,The_Rickshank_Rickdemption,1,22,Summer:,"I say bleep you! My grandpa was my hero. You killed him because you were jealous of him. That's pretty obvious from the haircuts. So do what you want to me, but let my brother go. He already renounced Rick.",say bleep grandpa hero killed jealous pretty obvious haircuts want let brother go already renounced rick
6356,6356,3,The_Rickshank_Rickdemption,1,22,Summer:,Grandpa Rick!,grandpa rick
6359,6359,3,The_Rickshank_Rickdemption,1,22,Summer:,You're alive!,alive
6365,6365,3,The_Rickshank_Rickdemption,1,22,Summer:,"That's a bluff. He's bluffing, sir. He loves me.",bluff bluffing sir loves
6368,6368,3,The_Rickshank_Rickdemption,1,22,Summer:,"Oh, my God. He's not bluffing. He's not bluffing!",oh god bluffing bluffing
6372,6372,3,The_Rickshank_Rickdemption,1,22,Summer:,What the bleep,bleep
6376,6376,3,The_Rickshank_Rickdemption,1,22,Summer:,I hate you!,hate
6383,6383,3,The_Rickshank_Rickdemption,1,22,Summer:,Aww.,aww
6386,6386,3,The_Rickshank_Rickdemption,1,22,Summer:,"Morty, you bleep idiot!",morty bleep idiot
6392,6392,3,The_Rickshank_Rickdemption,1,22,Summer:,"Morty, we just got him back!",morty got back
6396,6396,3,The_Rickshank_Rickdemption,1,22,Summer:,What?! What happened?,happened
6398,6398,3,The_Rickshank_Rickdemption,1,22,Summer:,"""Fake gun, shoot me in standoff."" Brilliant.",`` fake gun shoot standoff brilliant
6400,6400,3,The_Rickshank_Rickdemption,1,22,Summer:,Can't we just portal home? ,ca portal home
6406,6406,3,The_Rickshank_Rickdemption,1,22,Morty and Summer:,"Awesome! Whoa, cool!",awesome whoa cool
