SentenceID,Season,Episode,Sentence,Episode_num,Episode_id
2181,74,2,The_Wedding_Squanchers,[ BOTH CHUCKLE ],10,21
2182,75,2,The_Wedding_Squanchers,"Beth: GIVE US ONE SECOND,",10,21
2183,76,2,The_Wedding_Squanchers,Jerry: OOF!,10,21
2184,77,2,The_Wedding_Squanchers,"Beth: WERE YOU BORN WITH YOUR FEET
IN YOUR MOUTH?",10,21
2185,78,2,The_Wedding_Squanchers,"Jerry: I WAS TRANSPORTED HERE
AGAINST MY WILL
IN A MEATBALL,
ALL RIGHT?
SO TAKE YOUR ATTITUDE
TO THE MEN'S SECTION OF KMART,
'CAUSE YOU NEED TO CUT ME
SOME SLACK... S,",10,21
2186,79,2,The_Wedding_Squanchers,"Beth: I WANT YOU TO STAND
IN THE CORNER
AND FACE THE CORNER
AND TALK TO NOBODY,",10,21
2187,80,2,The_Wedding_Squanchers,"Jerry: MAYBE.... I... WILL,",10,21
2188,81,2,The_Wedding_Squanchers,"Morty: YOU KNOW, YOU'RE NOT BEING
VERY SUPPORTIVE
OF BIRDPERSON
ON HIS BIG DAY,",10,21
2189,82,2,The_Wedding_Squanchers,"Rick: BIRDPERSON'S BIG DAY,
MORTY,
WAS AT BLOOD RIDGE
ON GLAPFLAP'S THIRD MOON
AGAINST
THE GROMFLAMITES!
THIS?
THIS IS A LOSING BATTLE,",10,21
2190,83,2,The_Wedding_Squanchers,"Morty: GEEZ, RICK,
IT'S NOT LIKE HE'S DYING,
HE'S GETTING MARRIED!
I MEAN, WHAT DO YOU THINK'S
GONNA HAPPEN
IF YOU OPEN YOURSELF UP
A LITTLE BIT?
I MEAN, LOOK AROUND,
THIS IS YOUR FAMILY AND FRIENDS
ALL AROUND YOU, YOU KNOW?
TAKE THE DAY OFF,
THERE'S NOTHING TO RUN FROM,
NOTHING TO FIGHT,",10,21
2191,84,2,The_Wedding_Squanchers,"Tammy: [ WHISTLES ]
THAT'S HIS LAST NAME,",10,21
2192,85,2,The_Wedding_Squanchers,"Summer: ARE YOU
HYPHENATING IT?",10,21
2193,86,2,The_Wedding_Squanchers,"Jerry: SQUANCH THIS, MO-FO,
[ BOTH LAUGH ]",10,21
2194,87,2,The_Wedding_Squanchers,"Rick: GOOD ONE, MORTY,
EXCUSE ME, BARTENDER,
CAN YOU MAKE ME
A DUMB GRANDSON PEP TALK?
IT'S ONE PART LAME ADVICE ABOUT
STUFF YOU KNOW NOTHING ABOUT
AND A <i>LOT</i> OF VODKA,",10,21
2195,88,2,The_Wedding_Squanchers,"Bartender: MM-HMM,
I HAVE A LOT OF VODKA,",10,21
2196,89,2,The_Wedding_Squanchers,"Rick: THEN I'LL TAKE
ONE OF THOSE,
I DON'T NEED THE REST,",10,21
2197,90,2,The_Wedding_Squanchers,"Morty: GOD, WHATEVER, RICK,",10,21
2198,91,2,The_Wedding_Squanchers,"Beth: OH, IT SOUNDS LIKE
YOU AND MY DAD HAVE
A LONG HISTORY
TOGETHER,
WISH I COULD SAY
THE SAME,",10,21
2199,92,2,The_Wedding_Squanchers,"Birdperson: THE ROAD YOUR FATHER AND I
WALKED TOGETHER
IS SOAKED DEEPLY WITH THE BLOOD
OF BOTH FRIENDS AND ENEMIES,",10,21
2200,93,2,The_Wedding_Squanchers,"Beth: MUST BE NICE,
UM, I USED TO
HAVE TO DRAW HIM
INTO FAMILY PHOTOS
WITH A CRAYON,",10,21
2201,94,2,The_Wedding_Squanchers,"Birdperson: THE WAR IN WHICH WE FOUGHT
IS FAR FROM OVER,
WE LIVE OUR LIVES
IN HIDING,",10,21
2202,95,2,The_Wedding_Squanchers,"Beth: I GUESS I SHOULD
BE HAPPY FOR YOU,
I MEAN, GREAT,
YOU GUYS GOT TO HANG OUT,
I HOPE YOU HAD
A BLAST,",10,21
2203,96,2,The_Wedding_Squanchers,"Birdperson: THE GALACTIC GOVERNMENT
CONSIDERS US TERRORISTS,
IT'S UNWISE OF ME
TO SHARE THESE DETAILS,
BUT I'VE
BECOME INEBRIATED,",10,21
2204,97,2,The_Wedding_Squanchers,"Beth: I DON'T KNOW
IF YOU CAN APPRECIATE
WHAT IT MEANS TO GROW UP
WITHOUT A FATHER, BUT --",10,21
2205,98,2,The_Wedding_Squanchers,"Birdperson: THE GUEST LIST
AT THIS WEDDING
INCLUDES 17 OF THE FEDERATION'S
MOST WANTED,
WE HAVE COMMITTED
NUMEROUS ATROCITIES
IN THE NAME OF FREEDOM,",10,21
2206,99,2,The_Wedding_Squanchers,"Beth: ANNND DURING THAT TIME,
I DON'T SUPPOSE HE
EVER MENTIONED HIS DAUGHTER,
ARE THOSE BABY QUICHES?",10,21
2207,100,2,The_Wedding_Squanchers,"Birdperson: NIGHT CRAWLER PATE,
I SHOULD PREPARE
FOR THE CEREMONY,",10,21
2208,101,2,The_Wedding_Squanchers,"Beth: LIKE TALKING
TO A BRICK WALL,",10,21
2209,102,2,The_Wedding_Squanchers,[ SQUAWKING ],10,21
2210,103,2,The_Wedding_Squanchers,"Squanchy: IN THE NAME OF THE SQUANCH,
THE SIX RIVERS,
THE FOUR SQUANCHES,
AND THE NINE BALLS,
I UNITE THESE TWO ORGANISMS
IN ETERNAL SQUANCH!
TAMMY, YOU MAY
SQUANCH YOUR VOWS NOW,",10,21
2211,104,2,The_Wedding_Squanchers,"Tammy: BIRDPERSON...
[ INHALES SHARPLY ]
YOU ARE MY SEED,
MY WORM, MY EARLINESS,
AND MY LACK OF CATS,
I PROMISE TO BE YOURS
UNTIL YOUR DEATH,",10,21
2212,105,2,The_Wedding_Squanchers,Squanchy: NICE!,10,21
2213,106,2,The_Wedding_Squanchers,All: AWW!,10,21
2214,107,2,The_Wedding_Squanchers,"Squanchy: BIRDPERSON,",10,21
2215,108,2,The_Wedding_Squanchers,"Birdperson: TAMMY, I WAS APPROACHING
INFERTILITY WHEN I MET YOU,
BUT THERE IS STILL TIME,
I AM YOURS
UNTIL MY DEATH,",10,21
2216,109,2,The_Wedding_Squanchers,All: AWW!,10,21
2217,110,2,The_Wedding_Squanchers,Rick: [ Burping ],10,21
2218,111,2,The_Wedding_Squanchers,"Beth: AWW,",10,21
2219,112,2,The_Wedding_Squanchers,"Squanchy: I NOW PRONOUNCE YOU
SQUANCH AND BIRDPERSON!",10,21
2220,113,2,The_Wedding_Squanchers,"[ CHEERS AND APPLAUSE
AND PROFANE KISSING ]
♪ GIRL, YOU GOT IT GOING ON
[ CHILDREN LAUGHING ]",10,21
2221,114,2,The_Wedding_Squanchers,"Photographer: [ Monotone ]
I AM NOT STARING AT YOU,
I AM A CYBORG PHOTOGRAPHER,
JUST ACT NATURAL,
THIS IS A CANDID SHOT,
I DON'T REQUIRE
A CAMERA SO --
SORRY,
HI,
I AM NOT STARING AT YOU,",10,21
2222,115,2,The_Wedding_Squanchers,"[ SCREAMS ]
[ CLINKING ]",10,21
2223,116,2,The_Wedding_Squanchers,"Rick: UH, HI, EVERYBODY,
I'M RI[BURPS]CK,
YOU KNOW, WHEN I FIRST
MET BIRDPERSON, HE WAS, UHH...
LISTEN, I'M NOT THE NICEST GUY
IN THE UNIVERSE
BECAUSE I'M THE SMARTEST,
AND BEING NICE IS SOMETHING
STUPID PEOPLE DO
TO HEDGE THEIR BETS,
NOW, I HAVEN'T BEEN
EXACTLY SUBTLE
ABOUT HOW LITTLE
I TRUST MARRIAGE,
I COULDN'T MAKE IT WORK,
AND I COULD TURN A BLACK HOLE
INTO A SUN,
SO AT A CERTAIN POINT,
YOU GOT TO ASK YOURSELF
WHAT ARE THE ODDS
THIS IS LEGIT
AND NOT JUST SOME BIG LIE
WE'RE ALL TELLING OURSELVES
BECAUSE WE'RE AFRAID
TO DIE ALONE?
BECAUSE, YOU KNOW, THAT'S
EXACTLY HOW WE ALL DIE -- ALONE,",10,21
2224,117,2,The_Wedding_Squanchers,"Morty: OH, BOY,",10,21
2225,118,2,The_Wedding_Squanchers,"Beth: OH, DAD,",10,21
2226,119,2,The_Wedding_Squanchers,"Jerry: JESUS,",10,21
2227,120,2,The_Wedding_Squanchers,"Rick: BUT -- BUT...
HERE'S THE THING,
BIRDPERSON IS MY BEST FRIEND,
AND IF HE LOVES TAMMY, WELL,
THEN I LOVE TAMMY, TOO,",10,21
2228,121,2,The_Wedding_Squanchers,[ CHEERS AND APPLAUSE ],10,21
2229,122,2,The_Wedding_Squanchers,"Rick: TO FRIENDSHIP, TO LOVE, AND
TO MY GREATEST ADVENTURE YET --
OPENING MYSELF UP
TO OTHERS,",10,21
2230,123,2,The_Wedding_Squanchers,"Summer: HEAR, HEAR!",10,21
2231,124,2,The_Wedding_Squanchers,Jerry: CHEERS!,10,21
2232,125,2,The_Wedding_Squanchers,"Morty: CHEERS TO THAT,
MOTHER[BLEEP]",10,21
2233,126,2,The_Wedding_Squanchers,"Tammy: THANK YOU, RICK,
THAT WAS BEAUTIFUL,
GOSH, I LOOK AROUND THIS ROOM,
AND I THINK,
""UH, TAMMY,
YOU'RE A HIGH-SCHOOL SENIOR
FROM THE PLANET EARTH,
AND YOU'RE MARRYING
A 40-YEAR-OLD BIRDPERSON?
LIKE, WHAT?!""",10,21
2234,127,2,The_Wedding_Squanchers,[ LAUGHTER ],10,21
2235,128,2,The_Wedding_Squanchers,"Summer: YEAH, TAMMY!",10,21
2236,129,2,The_Wedding_Squanchers,"Tammy: BUT THEN I THINK, YOU KNOW,
IN A LOT OF WAYS,
I'M <i>NOT</i> A HIGH-SCHOOL SENIOR
FROM THE PLANET EARTH,
IN A LOT OF WAYS,
WHAT I REALLY AM
IS A DEEP-COVER AGENT
FOR THE GALACTIC FEDERATION,
AND YOU GUYS ARE
A GROUP OF WANTED CRIMINALS,
AND THIS ENTIRE BUILDING IS,
IN A CERTAIN SENSE, SURROUNDED,",10,21
2237,130,2,The_Wedding_Squanchers,[ ALL MURMUR ],10,21
2238,131,2,The_Wedding_Squanchers,"Rick: OH, SHIT,",10,21
2239,132,2,The_Wedding_Squanchers,"Beth: I... DON'T GET
THE METAPHOR,",10,21
2240,133,2,The_Wedding_Squanchers,"Jerry: I'LL EXPLAIN IT
TO YOU LATER,",10,21
2241,134,2,The_Wedding_Squanchers,"Tammy: EVERYONE HERE IS
UNDER ARREST
FOR CRIMES
AGAINST THE FEDERATION,",10,21
2242,135,2,The_Wedding_Squanchers,Cyborg: <i>L'CHAIM!</i>,10,21
2243,136,2,The_Wedding_Squanchers,"Birdperson: TAMMY,
WHAT ARE YOU DOING?",10,21
2244,137,2,The_Wedding_Squanchers,"Tammy: SIT YOUR
BIRD ASS DOWN,",10,21
2245,138,2,The_Wedding_Squanchers,"Birdperson: TAMMY?
[ CAWING WEAKLY ]",10,21
2246,139,2,The_Wedding_Squanchers,"Rick: BIRDPERSON!!
NO!!",10,21
2247,140,2,The_Wedding_Squanchers,[ SCREAMING ],10,21
2248,141,2,The_Wedding_Squanchers,"Jerry: HOLY --
[ BEEP ]",10,21
2249,142,2,The_Wedding_Squanchers,"Tammy: DROP THE PORTAL GUN,
SLIDE IT TO
THE CENTER OF THE ROOM,",10,21
2250,143,2,The_Wedding_Squanchers,[ BEEPING ],10,21
2251,144,2,The_Wedding_Squanchers,"Tammy: SOMEBODY CONFISCATE THAT
AND DON'T DAMAGE IT,
THEY'LL WANT IT AT --",10,21
2252,145,2,The_Wedding_Squanchers,"[ WHOOSHING ]
[ HIGH-PITCHED RINGING
AND MUFFLED BACKGROUND ]",10,21
2253,146,2,The_Wedding_Squanchers,"Rick: [ SIGHS, ROARS ]",10,21
2254,147,2,The_Wedding_Squanchers,"Squanchy: THERE'S NO TIME
TO SQUANCH!
GET YOUR FAMILY
OUT OF HERE!
I GOT THIS,
[ GULPS ]
[ ROARING ]
[ Deep voice ] HOW ABOUT A TASTE
OF MY SQUANCH?!
[ GROWLING ]",10,21
2255,148,2,The_Wedding_Squanchers,"Rick: COME ON, THIS WAY!",10,21
2256,149,2,The_Wedding_Squanchers,Squanchy: SQUANCH THIS!,10,21
2257,150,2,The_Wedding_Squanchers,[ ENGINE TURNS OVER ],10,21
2258,151,2,The_Wedding_Squanchers,"Jerry: GOOD THING I GRABBED
A SPACE WEAPON,",10,21
2259,152,2,The_Wedding_Squanchers,"Rick: THAT'S A CONFETTI GUN,
YOU [BLEEP] IDIOT!",10,21
2260,153,2,The_Wedding_Squanchers,Beth: DAD!,10,21
2261,154,2,The_Wedding_Squanchers,Rick: HOLD ON TIGHT!,10,21
2262,155,2,The_Wedding_Squanchers,"AAAH!!
AAAAH!!
[ SIRENS WAILING ]",10,21
2263,156,2,The_Wedding_Squanchers,"Rick: GOD DAMN IT!
GOD DAMN IT!!
WHAT THE HELL HAPPENED
BACK THERE?!
THIS IS ON YOU GUYS,
I TOLD YOU WEDDINGS ARE STUPID,",10,21
2264,157,2,The_Wedding_Squanchers,"Jerry: UH, RICK, IS THERE ANYTHING
YOU'D LIKE TO TELL US
ABOUT YOUR RELATIONSHIP
WITH THIS PREVIOUSLY UNKNOWN
GALACTIC GOVERNMENT?",10,21
2265,158,2,The_Wedding_Squanchers,"Rick: ALL THE IMPORTANT POINTS
SEEM PRETTY CLEAR, NO?
THEY THINK THEY CONTROL
THE GALAXY, I DISAGREE,
DON'T HATE THE PLAYER,
HATE THE GAME, SON,",10,21
2266,159,2,The_Wedding_Squanchers,"Jerry: HOW COULD YOU BE SO DISHONEST
WITH THIS FAMILY?",10,21
2267,160,2,The_Wedding_Squanchers,"Rick: OH! OH, SHOULD I HAVE BEEN
MORE OPEN AND TRUSTING
AND LOVING LIKE,
OH, I DON'T KNOW,
MY NOW DEAD BEST FRIEND?
OR YOUR DAUGHTER,
WHO IS BFFs
WITH AN INTERGALACTIC NARC?",10,21
2268,161,2,The_Wedding_Squanchers,"Summer: HEY, TAMMY WAS COOL!",10,21
2269,162,2,The_Wedding_Squanchers,"Rick: AND NOW WE KNOW WHY,",10,21
2270,163,2,The_Wedding_Squanchers,Summer: BECAUSE OF YOU!,10,21
2271,164,2,The_Wedding_Squanchers,"Rick: [BLEEP] YOU, SUMMER,
AND [BLEEP] THE GOVERNMENT,
AND [BLEEP] ME
FOR LETTING MY GUARD DOWN,
WHICH I WILL <i>NEVER</i>
DO AGAIN,",10,21
2272,165,2,The_Wedding_Squanchers,"Morty; GEEZ, RICK!
YOU CAN'T SAY F--
""'F' YOU"" TO YOUR GRANDDAUGHTER,",10,21
2273,166,2,The_Wedding_Squanchers,"Rick: I JUST DID, MORTY,
HERE'S DESSERT, [BLEEP] YOU,",10,21
2274,167,2,The_Wedding_Squanchers,"Beth: LOOK, I THINK WE'VE ALL HAD
A TOUGH WEDDING,
ACTUALLY,
THE WEDDING WAS BEAUTIFUL,
THE RECEPTION GOT
OUT OF HAND,
ANYWAY, I SAY WE GO HOME,
SLEEP IT OFF,
AND HAVE A FAMILY MEETING
IN THE MORNING,",10,21
2275,168,2,The_Wedding_Squanchers,"Rick: YEAH, ABOUT GOING HOME,
WE CAN'T -- EVER,",10,21
2276,169,2,The_Wedding_Squanchers,All: WHAT?!,10,21
2277,170,2,The_Wedding_Squanchers,"Rick: OH, THESE GUYS ARE
LOOKING FOR US NOW,
EARTH WILL BE <i>SWARMING</i>
WITH THEM,",10,21
2278,171,2,The_Wedding_Squanchers,Jerry: US?!,10,21
2279,172,2,The_Wedding_Squanchers,"Beth: JERRY --
I WANT TO GO HOME!",10,21
2280,173,2,The_Wedding_Squanchers,"Rick: LOOK, ANYONE THAT WANTS
TO GO BACK TO EARTH
IS FREE TO
GO BACK TO EARTH,
BUT HERE'S
WHAT'S GONNA HAPPEN,
ALIENS BUREAUCRATS ARE GONNA
ARREST YOU,
THEY'RE GONNA PUT
THE INTERGALACTIC EQUIVALENT
OF [BURPS] JUMPER CABLES
UNDER YOUR NUTS AND OR LABIA
AND HOOK THEM UP
TO AN ALIEN CAR BATTERY
UNTIL YOU TELL THEM
WHERE I AM --
WHICH I GUARANTEE YOU,
YOU'RE NOT GONNA KNOW,
WHICH I GUARANTEE
<i>THEY</i> WON'T BELIEVE,
SO WHO'S HOMESICK?
BY APPLAUSE,",10,21
2281,174,2,The_Wedding_Squanchers,Summer: [ SOBBING ],10,21
2282,175,2,The_Wedding_Squanchers,Rick: LADIES? ANYBODY?,10,21
2283,176,2,The_Wedding_Squanchers,"Summer: WHAT ARE WE
GOING TO DO?
WHERE ARE WE
GOING TO LIVE?",10,21
2284,177,2,The_Wedding_Squanchers,"Rick: TAKE IT EASY,
THIS IS A BLESSING IN DISGUISE,
[BLEEP] EARTH,
YOU REALIZE OUR PLANET'S NAME
MEANS DIRT, RIGHT?
WE'LL FIND A NEW WORLD,
COMPUTER, HOW MANY PLANETS
IN THE MILKY WAY
ARE AT LEAST 90% SIMILAR
TO EARTH?",10,21
2285,178,2,The_Wedding_Squanchers,[ BEEPING ],10,21
2286,179,2,The_Wedding_Squanchers,"Woman: <i>765 KNOWN PLANETS,</i>",10,21
2287,180,2,The_Wedding_Squanchers,"Rick: HOW MANY OF THOSE ARE OUTSIDE
FEDERAL JURISDICTION?",10,21
2288,181,2,The_Wedding_Squanchers,[ BEEPING ],10,21
2289,182,2,The_Wedding_Squanchers,"Woman: <i>THREE,</i>",10,21
2290,183,2,The_Wedding_Squanchers,"Rick: SEE?
OUR CUP RUNNETH OVER,
NOW, WHO WANTS
TO GO SHOPPING
FOR A BRAND-NEW
MOTHER[BLEEP] WORLD?!
ALL RIGHT!
LOOK AT THIS BABY!
WOULD YOU EVEN KNOW
THAT WASN'T EARTH?",10,21
2291,184,2,The_Wedding_Squanchers,"Morty: YES, BECAUSE
THERE'S NO AFRICA,",10,21
2292,185,2,The_Wedding_Squanchers,"Rick: PSSH, WHITE-PEOPLE
PROBLEMS, MORTY,
LET'S GO DOWN
AND CHECK HER OUT,",10,21
2293,186,2,The_Wedding_Squanchers,"[ THUD, WATER SPLASHING ]",10,21
2294,187,2,The_Wedding_Squanchers,"Rick: OH, I THOUGHT
IT WAS FURTHER AWAY,
I UH...I GUESS THIS ONE'S
A LITTLE SMALL,
ALL RIGHT, UH, MAYBE --
MAYBE WE SHOULD GO CHECK OUT
THE OTHER TWO, HUH?
OKAY,
THIS ONE'S BIGGER,",10,21
2295,188,2,The_Wedding_Squanchers,"Beth: THIS LOOKS NICE,",10,21
2296,189,2,The_Wedding_Squanchers,"Summer: MOM, DAD, LOOK!
STRAWBERRIES ON A COB!
[ MUNCHING ]",10,21
2297,190,2,The_Wedding_Squanchers,"Morty: WHOA!
HEY, CHECK THIS OUT!
FLOWERS ON A COB!
[ LAUGHS ]",10,21
2298,191,2,The_Wedding_Squanchers,"Jerry: HUH, STRAWBERRIES AND FLOWERS
ON A COB, HUH?
THAT'S PRETTY COOL,
Beth: ARE THOSE...
MOUNTAINS ON A COB?",10,21
2299,192,2,The_Wedding_Squanchers,[ BIRDS CAWING ],10,21
2300,193,2,The_Wedding_Squanchers,"Rick: OH, MY GOD,
GET IN THE SHIP,
SWEETIE,
WHAT?
GET IN
THE GOD[BLEEP] SHIP!!
<i>EVERYTHING'S</i> ON A COB!!
THE WHOLE PLANET'S ON A COB!!
GO, GO, GO!!",10,21
2301,194,2,The_Wedding_Squanchers,[ ENGINE TURNS OVER ],10,21
2302,195,2,The_Wedding_Squanchers,"Rick: [ BURPS ] ALL RIGHT,
THIRD TIME'S THE CHARM,
SEE WHAT WE GOT HERE,",10,21
2303,196,2,The_Wedding_Squanchers,"Beth: SEEMS GOOD,",10,21
2304,197,2,The_Wedding_Squanchers,"Jerry: AND NOTHING
ON THE COB,
DIDN'T KNOW THAT WAS
A NECESSITY, BUT...",10,21
2305,198,2,The_Wedding_Squanchers,"Rick: NO, IT'S NICE,
I THINK THIS MIGHT BE IT,",10,21
2306,199,2,The_Wedding_Squanchers,"Morty: WOW!
HEY, LOOK, YOU GUYS,
THE SUN'S RISING,",10,21
2307,200,2,The_Wedding_Squanchers,Sun: AAAAAAAAAAAAAH!!,10,21
2308,201,2,The_Wedding_Squanchers,"Beth: UH, DAD, HOW LONG ARE THE DAYS
ON THIS PLANET?",10,21
2309,202,2,The_Wedding_Squanchers,"Rick: UH, COMPUTER, HOW LONG
ARE THE DAYS ON THIS PLANET?",10,21
2310,203,2,The_Wedding_Squanchers,Sun: [ SCREAMING CONTINUES ],10,21
2311,204,2,The_Wedding_Squanchers,"Computer: <i>42 HOURS,</i>",10,21
2312,205,2,The_Wedding_Squanchers,"Rick: ALL RIGHT, WELL,
THOSE ARE THE TWO CHOICES,
'CAUSE COB PLANET IS
OFF THE TABLE,
NOW LET'S TAKE A VOTE,",10,21
2313,206,2,The_Wedding_Squanchers,"Man: <i>WELL, IT'S OFFICIAL,</i>
<i>THE OBSCURE PLANET</i>
<i>KNOWN AS EARTH,</i>
<i>FORMERLY THE HIDING PLACE</i>
<i>OF INTERSTELLAR TERRORIST</i>
<i>AND FUGITIVE RICK SANCHEZ,</i>
<i>HAS JUST BECOME</i>
<i>THE 6,048th PLANET</i>
<i>TO JOIN</i>
<i>THE GALACTIC FEDERATION,</i>",10,21
2314,207,2,The_Wedding_Squanchers,"Woman: <i>THE PLUCKY LITTLE BALL</i>
<i>OF WATER AND DIRT,</i>
<i>WHICH IS WHERE</i>
<i>IT GETS ITS NAME,</i>
<i>IS DOMINATED BY SEVEN BILLION</i>
<i>PRIMATE-DESCENDED NATIVES</i>
<i>WHO LOVE TO EAT SPAGHETTI</i>
<i>AND PRAY TO KANGAROOS,</i>
<i>SPAGHETTI, KANGAROOS?</i>
<i>I'VE GOT TO</i>
<i>CHECK THIS PLACE OUT,</i>",10,21
2315,208,2,The_Wedding_Squanchers,[ <i>BOTH LAUGH</i> ],10,21
2316,209,2,The_Wedding_Squanchers,"Man: <i>WELL, YOU CAN,</i>
CONTACT THE MINISTRY OF TOURISM
<i>FOR DETAILS,</i>
<i>UP NEXT,</i>
<i>TEENAGERS ARE CALLING IT</i>
[ <i>GROWLS AND SQUEAL</i> ]
<i>AND IT'S</i> NOT
<i>WHAT YOU THINK,</i>",10,21
2317,210,2,The_Wedding_Squanchers,"Morty: WHAT ARE YOU --
WHAT DID YOU DO THAT FOR?",10,21
2318,211,2,The_Wedding_Squanchers,"Summer: DRAMATIC EFFECT,",10,21
2319,212,2,The_Wedding_Squanchers,"Rick: GOOD MORNING, FAMILY,
OH, DO I SMELL BACON?",10,21
2320,213,2,The_Wedding_Squanchers,"Beth: YES, WE DISCOVERED
A SPECIES OF TINY PIG
OFF THE COAST
OF NEW AUSTRALIA
ABOUT 30 YARDS EAST,",10,21
2321,214,2,The_Wedding_Squanchers,"Morty: OR 300 YARDS WEST,",10,21
2322,215,2,The_Wedding_Squanchers,"Summer: WE'D OFFER YOU SOME,
BUT WE HUNTED IT TO EXTINCTION
FOR BREAKFAST,",10,21
2323,216,2,The_Wedding_Squanchers,"Rick: WELL, I THOUGHT
I'D WALK TO THE SOUTH POLE
AND DO A LITTLE BIT
OF EXPLORING,
IF YOU GUYS NEED ME,
JUST YELL
OR THROW SOMETHING
SO HARD
THAT IT GOES AROUND THE WORLD
AND HITS ME,",10,21
2324,217,2,The_Wedding_Squanchers,[ DOOR SHUTS ],10,21
2325,218,2,The_Wedding_Squanchers,"Jerry: OKAY, NOW
THAT HE'S GONE,
CAN WE PLEASE TALK ABOUT
OUR SITUATION?",10,21
2326,219,2,The_Wedding_Squanchers,"Morty: DAD, YOU CAN'T TALK ABOUT PEOPLE
BEHIND THEIR BACK,
YOU KNOW,
IT'S A SMALL WORLD,",10,21
2327,220,2,The_Wedding_Squanchers,"Jerry: PLEASE,
HE'S IN THE SOUTH POLE!
AND WE NEED TO HAVE
A SERIOUS CONVERSATION,",10,21
2328,221,2,The_Wedding_Squanchers,"[ INSECTS CHIRPING ]
[ THUNDER RUMBLES ]
[ WIND HOWLING ]",10,21
2329,222,2,The_Wedding_Squanchers,"Rick: SOUTH POLE DISCOVERED,
BABY!
OHHHH!
OH [BLEEP] AN ICE CAVE?
[BLEEP]
THINGS JUST KEEP ON
GETTING BETTER,
WOW, IT'S
THE PLANET'S CORE,",10,21
2330,223,2,The_Wedding_Squanchers,"Jerry: I'M JUST SAYING,
WE KEEP ACTING
LIKE THERE'S ONLY TWO OPTIONS,
BUT THERE'S NOT,
SO, YES, IF WE
WENT BACK TO EARTH,
AS LONG AS RICK WAS
OUT THERE,
THEY'D WANT
TO INTERROGATE US,
BUT, AND THIS IS
PURELY HYPOTHETICAL,
WHAT IF WE TURNED YOUR FATHER IN
TO THE GOVERNMENT?",10,21
2331,224,2,The_Wedding_Squanchers,"Beth: JERRY, SO HELP ME GOD,
IF YOU EVER BRING THIS UP AGAIN,
NO MORE BACON,",10,21
2332,225,2,The_Wedding_Squanchers,"Jerry: THERE ALREADY IS
NO MORE BACON!
THIS WORLD SUCKS!
OUR LIFE SUCKS!
WHY ARE WE DOING THIS
FOR SOMEONE
THAT WOULD <i>NEVER</i> DO ANYTHING
FOR ANYONE BUT HIMSELF?",10,21
2333,226,2,The_Wedding_Squanchers,"Morty: THAT'S NOT THE POINT, DAD!
WE LOVE RICK...
F-FOR THE MOST PART,",10,21
2334,227,2,The_Wedding_Squanchers,"Summer: YEAH, YOU DON'T LOVE
PEOPLE IN HOPES OF A REWARD,
DAD, YOU LOVE THEM
UNCONDITIONALLY,",10,21
2335,228,2,The_Wedding_Squanchers,"Beth: THAT'S VERY GOOD, KIDS,
I'M PROUD OF YOU,",10,21
2336,229,2,The_Wedding_Squanchers,"Jerry: OKAY, SO LET ME
GET THIS STRAIGHT,
FOR THE REST
OF YOUR LIVES,
NO MATTER
HOW MUCH IT HURTS YOU,
NO MATTER HOW MUCH IT
DESTROYS OUR CHILDREN'S FUTURES,
WE'RE GONNA DO WHATEVER
RICK WANTS, WHENEVER HE WANTS?",10,21
2337,230,2,The_Wedding_Squanchers,"All: YES,",10,21
2338,231,2,The_Wedding_Squanchers,Jerry: WHY?!,10,21
2339,232,2,The_Wedding_Squanchers,"Beth: BECAUSE I DON'T WANT HIM TO
LEAVE AGAIN, YOU DUMB ASSHOLE!!",10,21
2340,233,2,The_Wedding_Squanchers,"Rick: HEY, UH...
I WAS GONNA HOPE OVER
TO THE GLOPPYDROP SYSTEM,
GET SOME ICE CREAM,",10,21
2341,234,2,The_Wedding_Squanchers,"MortY: YOU -- YOU WANT ME
TO COME WITH?
I MEAN,
DON'T YOU NEED MY BRAIN WAVES
FOR CAMOUFLAGE
OR SOMETHING?",10,21
2342,235,2,The_Wedding_Squanchers,"Rick: I'LL BE OKAY,
BYE, MORTY,",10,21
2343,236,2,The_Wedding_Squanchers,"Morty: RICK?
YOU'RE NOT LEAVING,
RIGHT?",10,21
2344,237,2,The_Wedding_Squanchers,"Rick: YEAH, I AM,
TO GET ICE CREAM,",10,21
2345,238,2,The_Wedding_Squanchers,"Morty: SO, YOU'RE
COMING BACK?",10,21
2346,239,2,The_Wedding_Squanchers,"Rick: MORTY, IF YOU GO TO WHERE
THERE'S A BUNCH OF ICE CREAM
AND THEN
YOU DON'T COME BACK,
YOU HAVEN'T
ACTUALLY GOTTEN ICE CREAM,
YOU'VE JUST GONE
WHERE ICE CREAM IS,",10,21
2347,240,2,The_Wedding_Squanchers,"Morty: RICK, I CAN HANDLE IT
IF YOU GO,
BUT YOU'LL
BREAK MOM'S HEART,
AND I WON'T FORGIVE YOU
FOR THAT,",10,21
2348,241,2,The_Wedding_Squanchers,"Rick: WHERE'S THE VAN,
MORTY?",10,21
2349,242,2,The_Wedding_Squanchers,"Morty: IT'S OVER THE HORIZON
IN THE DRIVEWAY,",10,21
2350,243,2,The_Wedding_Squanchers,"[ ENGINE TURNS OVER ]
♪ I HURT MYSELF TODAY",10,21
