Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line,Line_no_stopwords
1865,1865,1,Rick_Potion_9,6,6,Rick:,"W-what do we have here, Morty? Looks like I was right and you were wrong, huh? I-I-I-I-I-I-I bet you feel pretty stupid right about now, huh? I-I-I bet you feel like the world's smallest man that you were doubting me about this whole thing, Morty,",w-what morty looks like right wrong huh i-i-i-i-i-i-i bet feel pretty stupid right huh i-i-i bet feel like world smallest man doubting whole thing morty
1869,1869,1,Rick_Potion_9,6,6,Rick:,"Bet you're loving this, Morty, This must be the best day of your life, You get to be the mayor of I told you town,  ",bet loving morty must best day life get mayor told town
1885,1885,1,Rick_Potion_9,6,6,Rick:,"Boy, Morty, I really Cronenberged the world up, didn't I? We got a whole planet of Cronenbergs walking around down there, Morty, A-at least they're not in love with you anymore, though, That's a huge step in the right direction,",boy morty really cronenberged world got whole planet cronenbergs walking around morty a-at least love anymore though huge step right direction
1887,1887,1,Rick_Potion_9,6,6,Rick:,"Me irresponsible?! You -- all I wanted you to do was hand me a screwdriver, Morty! You're the one who wanted to be -- wanted me to buckle down and make you up a... roofie-juice serum so you could roofie that poor girl at your school, I mean, g-- w-w-w-w-w-- w-- are you kidding me, Morty? You're gonna try to take the high road on this one? Y-y-y-y-you're a little creep, Morty, Y-you're a -- you're -- you're -- you're just a little creepy... creep person,",irresponsible wanted hand screwdriver morty one wanted wanted buckle make roofie-juice serum could roofie poor girl school mean g w-w-w-w-w w kidding morty gonna try take high road one y-y-y-y-you little creep morty y-you little creepy creep person
1889,1889,1,Rick_Potion_9,6,6,Rick:,"All right, all right, Morty, You know, w-w-w-we are in a pretty deep hole, here, but I do have one emergency solution that I can use that'll kind of put everything back to normal, relatively speaking, Here, Morty, put this on while I do a little bit of scouting,",right right morty know w-w-w-we pretty deep hole one emergency solution use kind put everything back normal relatively speaking morty put little bit scouting
1892,1892,1,Rick_Potion_9,6,6,Rick:,"Come on, Morty, Luck had nothing to do with it, I'm great, That's the real reason, Now, Morty, what do you say, buddy? Will you hand me a screwdriver so I can finish my ionic dis-- defibulizer?",come morty luck nothing great real reason morty say buddy hand screwdriver finish ionic dis defibulizer
1894,1894,1,Rick_Potion_9,6,6,Rick:,"All right, Morty, Thank you very much, We got one screw turn... and two screw turns... and... All right, Morty, here we are,",right morty thank much got one screw turn two screw turns right morty
1896,1896,1,Rick_Potion_9,6,6,Rick:,"Calm down, Morty! Look at me! Calm down, Morty!",calm morty look calm morty
1898,1898,1,Rick_Potion_9,6,6,Rick:,"Calm yourself, Morty,",calm morty
1900,1900,1,Rick_Potion_9,6,6,Rick:,"Morty, Calm down, Morty,",morty calm morty
1901,1901,1,Rick_Potion_9,6,6,Rick:,"You got to calm down, Morty,",got calm morty
1903,1903,1,Rick_Potion_9,6,6,Rick:,"Shut up and listen to me! It's fine, Everything is fine, There's an infinite number of realities, Morty, and in a few dozen of those, I got lucky and turned everything back to normal, I just had to find one of those realities in which we also happen to both die around this time, Now we can just slip into the place of our dead selves in this reality and everything will be fine, We're not skipping a beat, Morty, -Now, help me with these bodies,",shut listen fine everything fine infinite number realities morty dozen got lucky turned everything back normal find one realities also happen die around time slip place dead selves reality everything fine skipping beat morty -now help bodies
1905,1905,1,Rick_Potion_9,6,6,Rick:,"Look, Morty, I'll grab myself, you grab yourself, okay? I mean, t-t-t-that seems fair to me -- I mean, that seems like a fair way to divvy it up,",look morty grab grab okay mean t-t-t-that seems fair mean seems like fair way divvy
1907,1907,1,Rick_Potion_9,6,6,Rick:,"What about the reality where Hitler cured cancer, Morty? The answer is don't think about it, It's not like we can do this every week, anyways, We get three or four more of these, tops, Now, pick up your dead self and come on, Haste makes waste, I-I-I don't suppose you've considered this detail, but obviously, if I hadn't screwed up as much as I did, we'd be these guys right now, so, again, you're welcome,",reality hitler cured cancer morty answer think like every week anyways get three four tops pick dead self come haste makes waste i-i-i suppose considered detail obviously screwed much guys right welcome
1912,1912,1,Rick_Potion_9,6,6,Cronenberg Rick:,"Here we are, Cronenberg Morty -- a reality where everyone in the world got genetically Cronenberged, We'll fit right in, Cronenberg Morty, It'll be like we never even left Cronenberg world,",cronenberg morty reality everyone world got genetically cronenberged fit right cronenberg morty like never even left cronenberg world
1914,1914,1,Rick_Potion_9,6,6,Cronenberg Rick:,"Don't you worry about that sort of thing, Cronenberg Morty, Let's go make ourselves at home, huh? ",worry sort thing cronenberg morty let go make home huh
1915,1915,1,Raising_Gazorpazorp,7,7,Rick:,"Look, I'm not paying 70 smidgens for a broken defraculator,",look paying 70 smidgens broken defraculator
1917,1917,1,Raising_Gazorpazorp,7,7,Rick:,"Well, does it defraculate?",well defraculate
1919,1919,1,Raising_Gazorpazorp,7,7,Rick:,"Then -- then -- then it's a broken defraculator,",broken defraculator
1921,1921,1,Raising_Gazorpazorp,7,7,Rick:,"Yeah, yeah, and your species eat sulfur, So, let's say 60 smidgens, I tell you what -- I'll do you a favor, I'll throw in a fart,",yeah yeah species eat sulfur let say 60 smidgens tell favor throw fart
1923,1923,1,Raising_Gazorpazorp,7,7,Rick:,"Not here, Morty, We'll stop somewhere else, because, you know, there's always another pawn shop,",morty stop somewhere else know always another pawn shop
1925,1925,1,Raising_Gazorpazorp,7,7,Rick:,"Oh, it looks cool, huh? That's why you want it?",oh looks cool huh want
1927,1927,1,Raising_Gazorpazorp,7,7,Rick:,"Okay, 60 for the resonator, and my grandson wants the sex robot,",okay 60 resonator grandson wants sex robot
1930,1930,1,Raising_Gazorpazorp,7,7,Rick:,"I don't know, What do you want from me? He thi-- he thou-- he thou-- he th-- he thought it looked cool, You know what I mean?",know want thi thou thou th thought looked cool know mean
1937,1937,1,Raising_Gazorpazorp,7,7,Rick:,"Where's the sex robot, Morty?",sex robot morty
1939,1939,1,Raising_Gazorpazorp,7,7,Rick:,"Strange -- that's usually the man's job, You know what I'm talking about, Morty? Wubba-lubba-dub-dub!   Come on, you rascal,",strange usually man job know talking morty wubba-lubba-dub-dub come rascal
1942,1942,1,Raising_Gazorpazorp,7,7,Rick:,"All right, Uh-oh,",right uh-oh
1944,1944,1,Raising_Gazorpazorp,7,7,Rick:,"Hmm, I think Morty's robot was designed for more than long weekends, Genetic compiler, incubation chamber, Yep, This here's some kind of baby maker, and that there's half Morty, half buurp Who -- who knows wh-what? It's my bad, guys, I'll -- I'll take care of it,",hmm think morty robot designed long weekends genetic compiler incubation chamber yep kind baby maker half morty half buurp knows wh-what bad guys take care
1948,1948,1,Raising_Gazorpazorp,7,7,Rick:,"Hey, listen -- you guys quarantined the house when Summer brought olives back from Mexico, I mean, this thing could grow to the size of Delaware, I mean, it might eat brains and exhale space aids, We got to be careful,",hey listen guys quarantined house summer brought olives back mexico mean thing could grow size delaware mean might eat brains exhale space aids got careful
1950,1950,1,Raising_Gazorpazorp,7,7,Rick:,Don't name it!,name
1952,1952,1,Raising_Gazorpazorp,7,7,Rick:,"Oh, crap, He named it,",oh crap named
1956,1956,1,Raising_Gazorpazorp,7,7,Rick:,"Fine, I'm gonna take this thing to my workshop and do a little bit of investigating, Do not let that thing out of your sight, It looks harmless now, but it could grow into something dangerous,",fine gonna take thing workshop little bit investigating let thing sight looks harmless could grow something dangerous
1958,1958,1,Raising_Gazorpazorp,7,7,Rick:,"Yeah, Good one, Jerry, 2003 just called, It wants its easy target back,",yeah good one jerry 2003 called wants easy target back
1966,1966,1,Raising_Gazorpazorp,7,7,Rick:,"Well, I can't solve the problem my way, thanks to your family's primitive biological hang-ups, Gross, I might have just touched one of Morty's loads, But maybe I can find suitable parents for Morty Jr, on this robot's home world, which is... Gazorpazorp in the Andromeda system Scoot, Summer,",well ca solve problem way thanks family primitive biological hang-ups gross might touched one morty loads maybe find suitable parents morty jr robot home world gazorpazorp andromeda system scoot summer
1968,1968,1,Raising_Gazorpazorp,7,7,Rick:,"I don't do adventures with chicks, Summer,",adventures chicks summer
1970,1970,1,Raising_Gazorpazorp,7,7,Rick:,"Oh, crap,",oh crap
1973,1973,1,Raising_Gazorpazorp,7,7,Rick:,Still think it's a good idea to go through holes without a wiener?,still think good idea go holes without wiener
1975,1975,1,Raising_Gazorpazorp,7,7,Rick:,"Yeah, no duh, Ugh!",yeah duh ugh
1977,1977,1,Raising_Gazorpazorp,7,7,Rick:,"Great, Now I have to take over a whole planet because of your stupid boobs,",great take whole planet stupid boobs
1989,1989,1,Raising_Gazorpazorp,7,7,Rick:,"Thanks, dum-dum,  ",thanks dum-dum
1990,1990,1,Raising_Gazorpazorp,7,7,Rick:,"I said, ""Rhanks, dum-dum,"" Go get more, Summer, put your burka on!",said `` rhanks dum-dum go get summer put burka
1992,1992,1,Raising_Gazorpazorp,7,7,Rick:,"Look, I'm trying to repair a p-portal gun with a bunch of sex-doll parts, and I have to do it one-handed to keep these belushis from carting you off, The least you could do is be ashamed of your gender,",look trying repair p-portal gun bunch sex-doll parts one-handed keep belushis carting least could ashamed gender
1994,1994,1,Raising_Gazorpazorp,7,7,Rick:,"Obviously, at some point, the Gazorpians became so evolved that they replaced females with birthing machines, The resultant lack of distraction and hen-pecking allowed them to focus entirely on war, so they bombed themselves back to the stone age, and now they just fight with each other over fake bleep with sticks and rocks all day long,",obviously point gazorpians became evolved replaced females birthing machines resultant lack distraction hen-pecking allowed focus entirely war bombed back stone age fight fake bleep sticks rocks day long
1996,1996,1,Raising_Gazorpazorp,7,7,Rick:,"You ever see a line for the men's room? Are you hear-- do you li-- do you hear me, Summer?",ever see line men room hear li hear summer
1999,1999,1,Raising_Gazorpazorp,7,7,Rick:,"The plot thickens,",plot thickens
2001,2001,1,Raising_Gazorpazorp,7,7,Rick:,"Uh, you might want to cover your eyes, Summer,",uh might want cover eyes summer
2004,2004,1,Raising_Gazorpazorp,7,7,Rick:,"Summer, grab -- grab hold,",summer grab grab hold
2006,2006,1,Raising_Gazorpazorp,7,7,Rick:,Aaaah!,aaaah
2008,2008,1,Raising_Gazorpazorp,7,7,Rick:,"Well, obviously, Summer, it appears the lower tier of this society is being manipulated through sex and advanced technology by a hidden ruling class, Sound familiar?",well obviously summer appears lower tier society manipulated sex advanced technology hidden ruling class sound familiar
2010,2010,1,Raising_Gazorpazorp,7,7,Rick:,"Oh, there -- there we go, Summer, Hey -- hey, brother, Hey, bro, Nice racket you got going on here, Listen, I'm Rick Sanchez from Earth dimension C-137, Don't mean you any harm, Coming in peace, It's all cool in the, uh -- ""Good in the neighborhood"" is what I was trying to come -- is what I meant, Oh, I get it -- the old behind-every-great-man Amazon twist,",oh go summer hey hey brother hey bro nice racket got going listen rick sanchez earth dimension c-137 mean harm coming peace cool uh `` good neighborhood trying come meant oh get old behind-every-great-man amazon twist
2017,2017,1,Raising_Gazorpazorp,7,7,Rick:,"  Ugh! Ohh! Oh-ho-ho! Oh, boy, What's the opposite of ""Wubba-lubba-dub-dubs""? Am I right, ladies and gentlemen? Are you guys kidding me?",ugh ohh oh-ho-ho oh boy opposite `` wubba-lubba-dub-dubs right ladies gentlemen guys kidding
2031,2031,1,Raising_Gazorpazorp,7,7,Rick:,"Wait a minute, We're here because a male Gazorpian was born on our planet,",wait minute male gazorpian born planet
2038,2038,1,Raising_Gazorpazorp,7,7,Rick:,"We don't have time for Mojitos,",time mojitos
2040,2040,1,Raising_Gazorpazorp,7,7,Rick:,"I don't care, Summer! This place is the worst! I want to go home!",care summer place worst want go home
2042,2042,1,Raising_Gazorpazorp,7,7,Rick:,"Yeah, You know what I have to say about that?",yeah know say
2046,2046,1,Raising_Gazorpazorp,7,7,Rick:,"  Whoo, boy! Who let the frogs out, huh?",whoo boy let frogs huh
2048,2048,1,Raising_Gazorpazorp,7,7,Rick:,"It's not dominated by us, okay? On Earth, men and women are equals,",dominated us okay earth men women equals
2051,2051,1,Raising_Gazorpazorp,7,7,Rick:,"Whoa! Was this really the time to make that point, Summer?",whoa really time make point summer
2071,2071,1,Raising_Gazorpazorp,7,7,Rick:,"Because I got -- I got a big, you know, penis between my legs, What -- what -- what are you in for?",got got big know penis legs
2076,2076,1,Raising_Gazorpazorp,7,7,Rick:,"Pfft! This is gonna be cake, No, Jackie!",pfft gonna cake jackie
2078,2078,1,Raising_Gazorpazorp,7,7,Rick:,"What, what, what -- a night on the couch?",night couch
2080,2080,1,Raising_Gazorpazorp,7,7,Rick:,"Ooh, gerp,",ooh gerp
2083,2083,1,Raising_Gazorpazorp,7,7,Rick:,Holy shit! Y-y-you're gonna crush us with a boulder?!,holy shit y-y-you gonna crush us boulder
2085,2085,1,Raising_Gazorpazorp,7,7,Rick:,"What? Just give me a gun, I'll kill myself,",give gun kill
2087,2087,1,Raising_Gazorpazorp,7,7,Rick:,"Look, I'm sorry, Summer, I feel bad that I let you drag us into this, I wish I could have been a better grandpa to you, and, you know, for what it's worth, that is a really nice, cute top that you're wearing there,",look sorry summer feel bad let drag us wish could better grandpa know worth really nice cute top wearing
2095,2095,1,Raising_Gazorpazorp,7,7,Rick:,"Good job, Summer, and thanks, girls, You know, you girls are really something, I'll tell you that, You know when we first got there, I was like -- Give them a ship now,",good job summer thanks girls know girls really something tell know first got like give ship
2124,2124,1,Raising_Gazorpazorp,7,7,Rick:,"Out of the -- out of the way, Morty!",way morty
2126,2126,1,Raising_Gazorpazorp,7,7,Rick:,"Morty, that's one of the most violently aggressive creatures in the universe!",morty one violently aggressive creatures universe
2146,2146,1,Raising_Gazorpazorp,7,7,Rick:,"Isn't it interesting, Summer, that after all that stuff we just did, nothing really mattered and there was no point to it? Kind of makes you wonder, huh -- about nothing?",interesting summer stuff nothing really mattered point kind makes wonder huh nothing
2148,2148,1,Raising_Gazorpazorp,7,7,Rick:,"No, I'd say, given what we've been through, that I was right the whole time and any epiphanies about gender politics were a projection of your feminine insecurity, But, hey, why don't you have a pink spaceship? Go ride around and have a jolly old time, Maybe that'll shut you up,",say given right whole time epiphanies gender politics projection feminine insecurity hey pink spaceship go ride around jolly old time maybe shut
2152,2152,1,Raising_Gazorpazorp,7,7,Rick:,"Oh, that's interesting, Beth, You know, it's funny, I-I-I heard about a little bit of news myself, Take a look, T-take a listen,",oh interesting beth know funny i-i-i heard little bit news take look t-take listen
2154,2154,1,Raising_Gazorpazorp,7,7,Rick:,"Wubba-lubba-dub-dubs! This this world still got a -- it's still got a chance! Yeah! Ha ha! See you -- see you guys next week! See everybody next week,",wubba-lubba-dub-dubs world still got still got chance yeah ha ha see see guys next week see everybody next week
2170,2170,1,Rixty_Minutes,8,8,Rick:,"Well, if it's any consolation, Summer, none of it mattered and the entire show was stupid,",well consolation summer none mattered entire show stupid
2172,2172,1,Rixty_Minutes,8,8,Rick:,"Thought you'd never ask,",thought never ask
2176,2176,1,Rixty_Minutes,8,8,Rick:,How about Showtime Extreme in a world where man evolved from corn?,showtime extreme world man evolved corn
2180,2180,1,Rixty_Minutes,8,8,Rick:,"Summer you just spent three months watching a man chose a fake wife,",summer spent three months watching man chose fake wife
2182,2182,1,Rixty_Minutes,8,8,Rick:,"Jerry, you don't get it, This is infinite TV from infinite universes, Look,",jerry get infinite tv infinite universes look
2184,2184,1,Rixty_Minutes,8,8,Rick:,"A movie about a guy eating shit, A violent antique show,",movie guy eating shit violent antique show
2189,2189,1,Rixty_Minutes,8,8,Rick:,"I agree, Where is this going?",agree going
2191,2191,1,Rixty_Minutes,8,8,Rick:,"Really? All right, fine,",really right fine
2193,2193,1,Rixty_Minutes,8,8,Rick:,"All right, Jerry, When you're right, you're right, Now I'm hooked,",right jerry right right hooked
2196,2196,1,Rixty_Minutes,8,8,Rick:,"Amazing -- a dimension where all proper nouns begin with ""Shmla,""",amazing dimension proper nouns begin `` shmla
2198,2198,1,Rixty_Minutes,8,8,Rick:,"All right, that actually got old pretty quick,",right actually got old pretty quick
2200,2200,1,Rixty_Minutes,8,8,Rick:,"Infinity's a big number, Jerry, I don't remember the channel,",infinity big number jerry remember channel
2202,2202,1,Rixty_Minutes,8,8,Rick:,"Geez, Actor Jerry: You speak the true-true,",geez actor jerry speak true-true
2207,2207,1,Rixty_Minutes,8,8,Rick:,"Infinite timelines, infinite possibilities, including a timeline where Jerry's a movie star, Look, you guys are getting excited about the wrong aspect to this device, Wha -- look at this,",infinite timelines infinite possibilities including timeline jerry movie star look guys getting excited wrong aspect device wha look
2220,2220,1,Rixty_Minutes,8,8,Rick:,"Now, who wants to watch random, crazy tv shows from different dimensions, and -- and then who wants to narcissistically obsess about their alternate selves?",wants watch random crazy tv shows different dimensions wants narcissistically obsess alternate selves
2222,2222,1,Rixty_Minutes,8,8,Rick:,"  Here, these scan your retinas and let you view parallel timelines through genetically matching versions of your eyes, Go fetch,",scan retinas let view parallel timelines genetically matching versions eyes go fetch
2225,2225,1,Rixty_Minutes,8,8,Rick:,I'm proud of you Morty ,proud morty
2252,2252,1,Rixty_Minutes,8,8,Rick:,"Yeah, it's got an almost improvisational tone,",yeah got almost improvisational tone
2268,2268,1,Rixty_Minutes,8,8,Rick:,"Hey, do we have any wafer cookies? Mmm! Oh, boy, Looks like you guys have been checking out alternate lives and realizing you don't have it as good, huh? That's too bad, You know, me and Morty are having a blast, We just discovered a show called ""Ball Fondlers,"" I mean, I don't want to rub it in or anything, but you guys clearly backed the wrong conceptual horse,",hey wafer cookies mmm oh boy looks like guys checking alternate lives realizing good huh bad know morty blast discovered show called `` ball fondlers mean want rub anything guys clearly backed wrong conceptual horse
2269,2269,1,Rixty_Minutes,8,8,Rick:,"I'm in heaven right now,",heaven right
2279,2279,1,Rixty_Minutes,8,8,Rick:,"Interesting fun fact -- Moynihan and a piece of toast hate each other, Apparently, they've got some real creative differences,",interesting fun fact moynihan piece toast hate apparently got real creative differences
2282,2282,1,Rixty_Minutes,8,8,Rick:,"Relax, Morty, Don't -- don't worry about it, Let's just see where this goes,",relax morty worry let see goes
2285,2285,1,Rixty_Minutes,8,8,Rick:,"Huh, He's making himself a sandwich now,",huh making sandwich
2288,2288,1,Rixty_Minutes,8,8,Rick:,"Oh, my god, It's still the commercial,",oh god still commercial
2296,2296,1,Rixty_Minutes,8,8,Rick:,"Hey, isn't Gazorpazorp where -- where those sex robots came from? Remember that whole thing?",hey gazorpazorp sex robots came remember whole thing
2298,2298,1,Rixty_Minutes,8,8,Rick:,"Yeah, Let's watch some more Gazorpazorpfield,",yeah let watch gazorpazorpfield
2305,2305,1,Rixty_Minutes,8,8,Rick:,"No, Morty, it's Lorenzo Music, In this reality, he's still alive,",morty lorenzo music reality still alive
2307,2307,1,Rixty_Minutes,8,8,Rick:,"Yeah, I'm pretty sure, He also did the voice of that one guy from ""Ghostbusters,"" which is really strange because it's the same character Bill Murray played in the movie, But then, when they made the movie, Bill murray did the voice of Gazorpazorp-- or Garfield, I mean,",yeah pretty sure also voice one guy `` ghostbusters really strange character bill murray played movie made movie bill murray voice gazorpazorp garfield mean
2309,2309,1,Rixty_Minutes,8,8,Rick:,"I don't know, Just making conversation with you, Morty, What, you think I'm a -- I'm -- I know everything about everything?",know making conversation morty think know everything everything
2320,2320,1,Rixty_Minutes,8,8,Rick:,"Well, you know, Morty I mean, you want to sell boxes of cereal, you got to pump the gas a little, Pedal to the metal, Morty,",well know morty mean want sell boxes cereal got pump gas little pedal metal morty
2323,2323,1,Rixty_Minutes,8,8,Rick:,"Sex sells, Morty,",sex sells morty
2331,2331,1,Rixty_Minutes,8,8,Rick:,"Speaking of what, Morty what should we watch next? What about this? Detective: Babylegs, you're a good detective, But not good enough, because of your baby legs, So I'm partnering you up with regular legs,",speaking morty watch next detective babylegs good detective good enough baby legs partnering regular legs
2347,2347,1,Rixty_Minutes,8,8,Rick:,"Pretty cool, huh, Morty?",pretty cool huh morty
2349,2349,1,Rixty_Minutes,8,8,Rick:,"I don't give a bleep What you think, Jerry,",give bleep think jerry
2375,2375,1,Rixty_Minutes,8,8,Rick:,"Oh, hey, Morty, You just missed a preview for your dad's ""Citizen kane,""",oh hey morty missed preview dad `` citizen kane
2381,2381,1,Rixty_Minutes,8,8,Rick:,"Come on, Are you kidding me, Jerry? It's just a bunch of dumb tabloid crap,",come kidding jerry bunch dumb tabloid crap
2385,2385,1,Rixty_Minutes,8,8,Rick:,"Wh-- what are you asking me for, Jerry? I'm sitting here trying to figure out why the cops don't just take you out, I mean they got a clear shot to your head, I can't believe our tax dollars pay for this,",wh asking jerry sitting trying figure cops take mean got clear shot head ca believe tax dollars pay
2390,2390,1,Rixty_Minutes,8,8,Rick:,"Hey, ""Ball Fondlers""? Huh, ""Ball Fondlers""?",hey `` ball fondlers huh `` ball fondlers
2396,2396,1,Rixty_Minutes,8,8,Rick:,"Yes, sweetie, That's where the live,",yes sweetie live
2399,2399,1,Rixty_Minutes,8,8,Rick:,"Look, I don't know, I'm watching the same thing you guys are,",look know watching thing guys
2401,2401,1,Rixty_Minutes,8,8,Rick:,"I don't know, Summer, I can't even hear the TV, All right, that's it, We're just gonna go there so you idiots can ask your stupid questions all day,",know summer ca even hear tv right gonna go idiots ask stupid questions day
2406,2406,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Whatever,",whatever
2408,2408,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Well, scientifically, traditions are an idiot thing,",well scientifically traditions idiot thing
2414,2414,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Pass the butter, Thank you,",pass butter thank
2418,2418,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"I'm busy,",busy
2420,2420,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Uh, anything else, Robot: What is my purpose?",uh anything else robot purpose
2421,2421,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"You pass butter,",pass butter
2423,2423,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Yeah, welcome to the club, pal,",yeah welcome club pal
2424,2424,1,Something_Ricked_This_Way_Comes,9,9,Rick:,Since when you have a job?,since job
2426,2426,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Meow, Can't wait to meet this Fascinating character,",meow ca wait meet fascinating character
2433,2433,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Huh,",huh
2435,2435,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Eh, I make my own stuff, So, what are you -- like, the devil?",eh make stuff like devil
2437,2437,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"I don't know, Store comes out of nowhere, all the shit's old and creepy, Are you the devil? A demon? Leprechaun?",know store comes nowhere shit old creepy devil demon leprechaun
2439,2439,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Hey, I'm not judging, Just like shoot straight, I'm a man of science,",hey judging like shoot straight man science
2464,2464,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Hey, Morty, let me--let me-- let me ask you a question real quick, Does evil exist, and if so, - can one detect and measure it?",hey morty let let let ask question real quick evil exist one detect measure
2466,2466,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Rhetorical question, Morty, The answer's ""yes, you just have to be a genius,"" Cute, Your sister's boss gave me a microscope that would have made me retarded,",rhetorical question morty answer `` yes genius cute sister boss gave microscope would made retarded
2468,2468,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Morty, I'm not disparaging the differently abled, I'm stating the fact that if I had used this microscope, it would have made me mentally retarded,",morty disparaging differently abled stating fact used microscope would made mentally retarded
2470,2470,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Well, that's retarded,",well retarded
2472,2472,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Apparently, nothing,",apparently nothing
2477,2477,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Stay scientific, Jerry,",stay scientific jerry
2480,2480,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"This serum should counteract the negative effects,",serum counteract negative effects
2482,2482,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Here, You can have this back,",back
2484,2484,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Sure I did -- to develop this, It detects and catalogs all your ""Twilight Zone,"" Ray Bradbury, ""Friday the 13th"" the series voodoo crap magic, I thought you might want it so you didn't accidentally sell anybody, say,,, A typewriter that generates best-selling murder mysteries and then makes the murders happen in real life? Ooh,",sure develop detects catalogs `` twilight zone ray bradbury `` friday 13th series voodoo crap magic thought might want accidentally sell anybody say typewriter generates best-selling murder mysteries makes murders happen real life ooh
2486,2486,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Don't you want to make sure people know what they're getting? You're not intentionally selling,,, Beauty cream that makes ugly ladies pretty but also makes them blind?",want make sure people know getting intentionally selling beauty cream makes ugly ladies pretty also makes blind
2488,2488,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Oh, I say, good sir, Oh, harrumph, Oh, oh",oh say good sir oh harrumph oh oh
2491,2491,1,Something_Ricked_This_Way_Comes,9,9,Rick:,You know it's gonna be wearing you in three hours?,know gonna wearing three hours
2493,2493,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Here, you can use my phone, Don't worry, It won't make you deaf because I'm not a hack, You think you're bleep so great, you stupid piece of bleep shit,",use phone worry wo make deaf hack think bleep great stupid piece bleep shit
2495,2495,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"You work for the devil,",work devil
2499,2499,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Whoops,",whoops
2541,2541,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Have you acquired creepy specific old stuff from a mysterious antique or thrift store that gives you powers but bleep with you in unforeseeable ways? Bring it to ""Curse Purge Plus,"" I use science to un-curse the items for cash, and you get to keep the powers, This guy got mysterious sneakers to make him run faster, but guess what? He would have had to run until he died, making them worthless, I removed the curse, making them worth, like, I don't know, $8 million, See you at the olympics, This eerily intelligent doll was threatening to murder its family, Now it does their taxes, Everything's deductible, Don't pay for cool stuff with your soul, Pay for it with money, You know, like how every other store in the world works? We're located at first and main in old town, Come on -- come on down, ""first and,,,""   ,,,""needful things,"" where you can get evil items for free!",acquired creepy specific old stuff mysterious antique thrift store gives powers bleep unforeseeable ways bring `` curse purge plus use science un-curse items cash get keep powers guy got mysterious sneakers make run faster guess would run died making worthless removed curse making worth like know 8 million see olympics eerily intelligent doll threatening murder family taxes everything deductible pay cool stuff soul pay money know like every store world works located first main old town come come `` first needful things get evil items free
2574,2574,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Looks like we've got,,, haunted boxing gloves that will make you the heavyweight champion in 1936, and then you'll be trapped there, winning the same fight for eternity, I can take out the ""eternity"" And the padding, and then you'll have some time-traveling mittens, Oh, look, it's Rosemary's baby, How's business?",looks like got haunted boxing gloves make heavyweight champion 1936 trapped winning fight eternity take `` eternity padding time-traveling mittens oh look rosemary baby business
2576,2576,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Sounds like code for ""You win, Rick,""",sounds like code `` win rick
2578,2578,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Nope, It was important to your dumb devil friend, To me, this was all just a bit, like when Bugs Bunny bleep With the opera singer for 20 minutes,",nope important dumb devil friend bit like bugs bunny bleep opera singer 20 minutes
2580,2580,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Seriously? Holy crap, Holy crap,",seriously holy crap holy crap
2582,2582,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Uh-huh, yeah, I don't care,",uh-huh yeah care
2586,2586,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"I always do,",always
2588,2588,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Yeah, it is good, It's the best,",yeah good best
2590,2590,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Later,",later
2592,2592,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Yeah, uh... give me a sec,",yeah uh give sec
2594,2594,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"All right, yeah, put -- put them on my,,,eh, I just got bored, Everybody out,",right yeah put put eh got bored everybody
